TAHUN,NAMA PROVINSI,NAMA KABUPATEN/KOTA,NAMA KECAMATAN,NAMA KELURAHAN,LUAS WILAYAH (KM2),KEPADATAN (JIWA/KM2),JENIS KELAMIN,RENTANG UMUR,JUMLAH
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,45-49, 1074
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,45-49, 1199
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,50-54, 2273
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,50-54, 1030
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,55-59, 997
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,55-59, 2027
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,60-64, 843
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,60-64, 806
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,65-69, 1649
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,65-69, 609
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,70-74, 658
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,70-74, 1267
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Laki-laki,>75, 523
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,1.11, 18227,Perempuan,>75, 546
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,35-39, 2404
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,35-39, 1449
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,40-44, 1365
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,40-44, 2814
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,45-49, 1662
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,45-49, 1633
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,50-54, 3295
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,50-54, 1583
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,55-59, 1589
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,55-59, 3172
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,60-64, 1594
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,60-64, 1456
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,65-69, 3050
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,65-69, 1367
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,70-74, 1263
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,70-74, 2630
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Laki-laki,>75, 961
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,1.88, 18103,Perempuan,>75, 953
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,35-39, 3523
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,35-39, 2301
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,40-44, 2116
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,40-44, 4417
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,45-49, 2704
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,45-49, 2529
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,50-54, 5233
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,50-54, 2242
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,55-59, 2004
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,55-59, 4246
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,60-64, 1908
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,60-64, 1611
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,65-69, 3519
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,65-69, 1537
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,70-74, 1320
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,70-74, 2857
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Laki-laki,>75, 1204
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,2.61, 17092,Perempuan,>75, 1131
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,35-39, 6660
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,35-39, 3659
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,40-44, 3562
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,40-44, 7221
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,45-49, 4222
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,45-49, 4118
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,50-54, 8340
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,50-54, 3733
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,55-59, 3684
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,55-59, 7417
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,60-64, 3432
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,60-64, 3175
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,65-69, 6607
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,65-69, 2636
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,70-74, 2634
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,70-74, 5270
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Laki-laki,>75, 2047
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,5.72, 13726,Perempuan,>75, 1888
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,35-39, 4847
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,35-39, 2640
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,40-44, 2571
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,40-44, 5211
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,45-49, 3018
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,45-49, 2971
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,50-54, 5989
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,50-54, 2585
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,55-59, 2455
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,55-59, 5040
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,60-64, 2384
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,60-64, 2098
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,65-69, 4482
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,65-69, 1732
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,70-74, 1518
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,70-74, 3250
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Laki-laki,>75, 1241
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,4.49, 12257,Perempuan,>75, 1084
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,35-39, 5990
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,35-39, 3120
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,40-44, 3271
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,40-44, 6391
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,45-49, 3847
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,45-49, 3916
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,50-54, 7763
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,50-54, 3372
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,55-59, 3369
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,55-59, 6741
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,60-64, 3229
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,60-64, 3207
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,65-69, 6436
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,65-69, 2735
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,70-74, 2602
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,70-74, 5337
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Laki-laki,>75, 2005
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,8.89, 8364,Perempuan,>75, 1668
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,35-39, 6508
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,35-39, 3687
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,40-44, 3587
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,40-44, 7274
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,45-49, 4380
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,45-49, 4400
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,50-54, 8780
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,50-54, 3925
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,55-59, 3656
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,55-59, 7581
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,60-64, 3374
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,60-64, 3051
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,65-69, 6425
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,65-69, 2513
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,70-74, 2261
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,70-74, 4774
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Laki-laki,>75, 1821
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,5.98, 13037,Perempuan,>75, 1510
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,35-39, 8053
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,35-39, 4591
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,40-44, 4553
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,40-44, 9144
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,45-49, 5652
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,45-49, 5470
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,50-54, 11122
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,50-54, 4531
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,55-59, 4325
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,55-59, 8856
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,60-64, 3806
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,60-64, 3460
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,65-69, 7266
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,65-69, 2946
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,70-74, 2632
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,70-74, 5578
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Laki-laki,>75, 2048
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,4.00, 23429,Perempuan,>75, 2046
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,35-39, 5160
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,35-39, 3164
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,40-44, 3253
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,40-44, 6417
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,45-49, 3809
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,45-49, 3580
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,50-54, 7389
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,50-54, 3204
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,55-59, 3040
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,55-59, 6244
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,60-64, 2616
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,60-64, 2510
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,65-69, 5126
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,65-69, 2114
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,70-74, 2023
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,70-74, 4137
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Laki-laki,>75, 1706
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,3.86, 17148,Perempuan,>75, 1839
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,35-39, 4362
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,35-39, 2563
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,40-44, 2466
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,40-44, 5029
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,45-49, 2878
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,45-49, 3001
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,50-54, 5879
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,50-54, 2739
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,55-59, 2662
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,55-59, 5401
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,60-64, 2435
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,60-64, 2345
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,65-69, 4780
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,65-69, 1923
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,70-74, 1881
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,70-74, 3804
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Laki-laki,>75, 1551
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,2.69, 20957,Perempuan,>75, 1538
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,35-39, 2709
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,35-39, 1675
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,40-44, 1697
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,40-44, 3372
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,45-49, 1962
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,45-49, 1961
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,50-54, 3923
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,50-54, 1696
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,55-59, 1660
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,55-59, 3356
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,60-64, 1459
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,60-64, 1296
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,65-69, 2755
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,65-69, 1086
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Laki-laki,70-74, 1138
 2013,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,2.28, 15519,Perempuan,70-74, 2224
